target_pid,submitting_tid,type,count,gpu_time_us,initialized_s,submitted_s,start_execution_s,finished_s,ane
6568,5992,Render,1,"8,836.500",34.087710600,34.087724800,34.088402800,34.097239300,1/10/1
6568,5992,Render,1,"8,802.600",41.766263700,41.766276100,41.766969900,41.775772500,1/10/1
6568,5992,Render,1,"8,744.900",40.468271400,40.468308500,40.469090100,40.477835000,1/10/1
6568,5992,Render,1,"8,717.900",31.882386900,31.882405200,31.883118900,31.891836800,1/10/1
6568,5992,Render,1,"8,695.100",26.365760900,26.365772400,26.366466800,26.375161900,1/10/1
6568,5992,Render,1,"8,687.100",41.680762400,41.680773400,41.681443000,41.690130100,1/10/1
6568,5992,Render,1,"8,681.600",22.763064300,22.763076300,22.763709400,22.772391000,1/10/1
6568,5992,Render,1,"8,678.700",37.532117600,37.532128700,37.532826500,37.541505200,1/10/1
6568,5992,Render,1,"8,677.700",25.451120900,25.451150100,25.451829300,25.460507000,1/10/1
6568,5992,Render,1,"8,677.300",40.700190000,40.700201000,40.700901300,40.709578600,1/10/1
6568,5992,Render,1,"8,675.200",23.681840300,23.681854500,23.682520100,23.691195300,1/10/1
6568,5992,Render,1,"8,665.900",39.913569700,39.913583200,39.914236200,39.922902100,1/10/1
6568,5992,Render,1,"8,664.200",32.680995100,32.681008100,32.681692000,32.690356200,1/10/1
6568,5992,Render,1,"8,657.300",23.768078900,23.768090200,23.768782500,23.777439800,1/10/1
6568,5992,Render,1,"8,655.600",22.633212000,22.633223100,22.633901600,22.642557200,1/10/1
6568,5992,Render,1,"8,650.400",40.967751300,40.967760300,40.968447400,40.977097800,1/10/1
6568,5992,Render,1,"8,649.400",22.150419700,22.150430600,22.151151900,22.159801300,1/10/1
6568,5992,Render,1,"8,645.500",24.033515000,24.033522400,24.034199600,24.042845100,1/10/1
6568,5992,Render,1,"8,636.400",32.981616900,32.981633100,32.982334500,32.990970900,1/10/1
6568,5992,Render,1,"8,619.600",41.231405400,41.231428700,41.232167600,41.240787200,1/10/1
6568,5992,Render,1,"8,615.400",40.600018500,40.600047300,40.600719400,40.609334800,1/10/1
6568,5992,Render,1,"8,614.100",31.751248500,31.751277200,31.751957600,31.760571700,1/10/1
6568,5992,Render,1,"8,611.000",41.317940200,41.317953700,41.318613600,41.327224600,1/10/1
6568,5992,Render,1,"8,603.200",23.432538900,23.432552500,23.433230800,23.441834000,1/10/1
6568,5992,Render,1,"8,587.500",25.030177600,25.030193300,25.030822500,25.039410000,1/10/1
6568,5992,Render,1,"8,587.100",35.347527600,35.347542000,35.348211800,35.356798900,1/10/1
6568,5992,Render,1,"8,583.500",22.280953600,22.280971400,22.281650800,22.290234300,1/10/1
6568,5992,Render,1,"8,579.600",36.381651300,36.381664500,36.382325500,36.390905100,1/10/1
6568,5992,Render,1,"8,576.800",26.667322000,26.667373100,26.668060100,26.676636900,1/10/1
6568,5992,Render,1,"8,575.900",24.630077200,24.630085500,24.630756100,24.639332000,1/10/1
6568,5992,Render,1,"8,571.800",22.848965400,22.848983600,22.849674000,22.858245800,1/10/1
6568,5992,Render,1,"8,571.800",32.268181400,32.268195100,32.268993800,32.277565600,1/10/1
6568,5992,Render,1,"8,569.400",22.547453900,22.547464800,22.548181700,22.556751100,1/10/1
6568,5992,Render,1,"8,568.200",28.980381900,28.980413500,28.981041900,28.989610100,1/10/1
6568,5992,Render,1,"8,566.400",36.064312900,36.064332600,36.065009900,36.073576300,1/10/1
6568,5992,Render,1,"8,562.100",21.965434400,21.965446000,21.966131000,21.974693100,1/10/1
6568,5992,Render,1,"8,561.600",32.182024000,32.182037600,32.182768900,32.191330500,1/10/1
6568,5992,Render,1,"8,560.700",30.884943300,30.884955100,30.885624400,30.894185100,1/10/1
6568,5992,Render,1,"8,555.700",29.699082100,29.699101500,29.699784400,29.708340100,1/10/1
6568,5992,Render,1,"8,553.000",24.417501400,24.417541000,24.418243100,24.426796100,1/10/1
6568,5992,Render,1,"8,551.800",22.050917900,22.050937400,22.051621600,22.060173400,1/10/1
6568,5992,Render,1,"8,550.200",41.018739100,41.018765300,41.019435100,41.027985300,1/10/1
6568,5992,Render,1,"8,543.100",33.283832400,33.283845100,33.284539800,33.293082900,1/10/1
6568,5992,Render,1,"8,538.100",30.700247500,30.700260900,30.700958400,30.709496500,1/10/1
6568,5992,Render,1,"8,537.400",26.934376400,26.934384000,26.935091600,26.943629000,1/10/1
6568,5992,Render,1,"8,529.500",26.766047600,26.766066500,26.766714500,26.775244000,1/10/1
6568,5992,Render,1,"8,526.700",37.617395200,37.617408800,37.618116200,37.626642900,1/10/1
6568,5992,Render,1,"8,522.600",36.518282900,36.518338800,36.519023400,36.527546000,1/10/1
6568,5992,Render,1,"8,514.100",23.896195800,23.896209400,23.896816100,23.905330200,1/10/1
6568,5992,Render,1,"8,509.700",32.897561100,32.897569000,32.898267000,32.906776700,1/10/1
6568,5992,Render,1,"8,506.200",37.101614800,37.101630800,37.102303500,37.110809700,1/10/1
6568,5992,Render,1,"8,506.000",36.150847100,36.150858400,36.151557100,36.160063100,1/10/1
6568,5992,Render,1,"8,479.600",30.349885600,30.349905800,30.350612100,30.359091700,1/10/1
6568,5992,Render,1,"8,472.900",36.797415600,36.797430300,36.798054600,36.806527500,1/10/1
6568,5992,Render,1,"8,470.300",27.584387700,27.584395200,27.585078800,27.593549100,1/10/1
6568,5992,Render,1,"8,468.100",26.580948600,26.580976900,26.581646200,26.590114300,1/10/1
6568,5992,Render,1,"8,466.300",36.751265600,36.751307600,36.752035000,36.760501300,1/10/1
6568,5992,Render,1,"8,438.700",39.698523900,39.698544400,39.699224300,39.707663000,1/10/1
6568,5992,Render,1,"8,432.900",39.398313300,39.398323700,39.399006700,39.407439600,1/10/1
6568,5992,Render,1,"8,420.400",37.363065300,37.363091500,37.363720000,37.372140400,1/10/1
6568,5992,Render,1,"8,420.400",38.731221500,38.731237500,38.731912800,38.740333200,1/10/1
6568,5992,Render,1,"8,416.100",39.083794900,39.083802400,39.084504400,39.092920500,1/10/1
6568,5992,Render,1,"8,408.700",30.934050900,30.934068900,30.935182400,30.943591100,1/10/1
6568,5992,Render,1,"8,401.800",28.249239100,28.249253700,28.249943900,28.258345700,1/10/1
6568,5992,Render,1,"8,398.100",37.447534400,37.447547800,37.448214900,37.456613000,1/10/1
6568,5992,Render,1,"8,396.800",34.698760200,34.698773800,34.699469900,34.707866700,1/10/1
6568,5992,Render,1,"8,395.700",25.579734200,25.579748400,25.580372100,25.588767800,1/10/1
6568,5992,Render,1,"8,394.900",30.531270400,30.531281000,30.531968400,30.540363300,1/10/1
6568,5992,Render,1,"8,394.000",31.283645000,31.283666900,31.284412900,31.292806900,1/10/1
6568,5992,Render,1,"8,391.000",27.765987900,27.766010700,27.766703000,27.775094000,1/10/1
6568,5992,Render,1,"8,383.100",29.915051800,29.915072700,29.915723300,29.924106400,1/10/1
6568,5992,Render,1,"8,381.700",38.998681000,38.998696300,38.999381200,39.007762900,1/10/1
6568,5992,Render,1,"8,374.000",25.936189700,25.936204100,25.936905000,25.945279000,1/10/1
6568,5992,Render,1,"8,372.500",31.569921800,31.569935400,31.570605000,31.578977500,1/10/1
6568,5992,Render,1,"8,354.100",34.047660600,34.047674900,34.048336500,34.056690600,1/10/1
6568,5992,Render,1,"8,341.600",29.152946000,29.152959700,29.153597800,29.161939400,1/10/1
6568,5992,Render,1,"8,336.300",34.615033400,34.615048400,34.615690400,34.624026700,1/10/1
6568,5992,Render,1,"8,334.500",28.334728900,28.334748200,28.335425100,28.343759600,1/10/1
6568,5992,Render,1,"8,333.500",28.898731000,28.898741700,28.899441900,28.907775400,1/10/1
6568,5992,Render,1,"8,330.400",30.447148000,30.447161300,30.447838100,30.456168500,1/10/1
6568,5992,Render,1,"8,326.800",33.917764900,33.917815400,33.918487700,33.926814500,1/10/1
6568,5992,Render,1,"8,323.000",36.287128900,36.287175300,36.287883800,36.296206800,1/10/1
6568,5992,Render,1,"8,299.900",23.948852900,23.948860600,23.949551000,23.957850900,1/10/1
6568,5992,Render,1,"8,289.500",28.732258900,28.732272800,28.732960100,28.741249600,1/10/1
6568,5992,Render,1,"8,278.400",30.220509600,30.220523500,30.221180600,30.229459000,1/10/1
6568,5992,Render,1,"8,276.300",30.614178900,30.614192400,30.614858300,30.623134600,1/10/1
6568,5992,Render,1,"8,262.800",27.681791900,27.681803100,27.682479200,27.690742000,1/10/1
6568,5992,Render,1,"8,257.500",33.832524200,33.832539600,33.833207300,33.841464800,1/10/1
6568,5992,Render,1,"8,252.500",26.237243700,26.237257500,26.237929300,26.246181800,1/10/1
6568,5992,Render,1,"8,252.500",28.546970600,28.546986800,28.547623100,28.555875600,1/10/1
6568,5992,Render,1,"8,236.100",31.707761900,31.707803300,31.708518000,31.716754100,1/10/1
6568,5992,Render,1,"8,234.900",22.415958700,22.415969700,22.416652500,22.424887400,1/10/1
6568,5992,Render,1,"8,232.400",39.134845600,39.134869900,39.135532500,39.143764900,1/10/1
6568,5992,Render,1,"8,231.000",38.300802000,38.300836800,38.301499400,38.309730400,1/10/1
6568,5992,Render,1,"8,210.600",38.385523300,38.385538500,38.386189600,38.394400200,1/10/1
6568,5992,Render,1,"8,198.100",34.182761300,34.182776700,34.183458500,34.191656600,1/10/1
6568,5992,Render,1,"8,164.500",39.269893100,39.269920600,39.270591200,39.278755700,1/10/1
6568,5992,Render,1,"8,163.600",25.619214700,25.619232600,25.619881300,25.628044900,1/10/1
6568,5992,Render,1,"8,127.900",28.598984400,28.598995300,28.599682200,28.607810100,1/10/1
6568,5992,Render,1,"8,116.500",34.269412500,34.269421600,34.270094100,34.278210600,1/10/1
6568,5992,Render,1,"8,071.300",25.766683800,25.766697600,25.767309100,25.775380400,1/10/1
6568,5992,Render,1,"8,069.400",41.536297800,41.536311400,41.536973100,41.545042500,1/10/1
6568,5992,Render,1,"8,067.000",34.485747500,34.485769100,34.486449900,34.494516900,1/10/1
6568,5992,Render,1,"8,052.300",26.452561700,26.452621700,26.453341800,26.461394100,1/10/1
6568,5992,Render,1,"7,984.500",33.153065400,33.153088000,33.153780800,33.161765300,1/10/1
6568,5992,Render,1,"7,888.600",32.501878500,32.501898900,32.502593800,32.510482400,1/10/1
6568,5992,Render,1,"7,879.600",37.185677400,37.185700900,37.186418700,37.194298300,1/10/1
6568,5992,Render,1,"7,850.100",29.285569300,29.285600300,29.286301100,29.294151200,1/10/1
6568,5992,Render,1,"7,806.600",38.602795200,38.602823400,38.603458900,38.611265500,1/10/1
6568,5992,Render,1,"7,769.000",38.869098400,38.869125300,38.869749400,38.877518400,1/10/1
6568,5992,Render,1,"7,764.800",35.568567500,35.568583300,35.569269300,35.577034100,1/10/1
6568,5992,Render,1,"7,730.800",23.517987700,23.518015400,23.518695900,23.526426700,1/10/1
6568,5992,Render,1,"7,706.600",34.352456400,34.352476000,34.353122200,34.360828800,1/10/1
6568,5992,Render,1,"7,702.300",27.452169600,27.452193600,27.452885200,27.460587500,1/10/1
6568,5992,Render,1,"7,690.600",38.215390000,38.215404400,38.216074700,38.223765300,1/10/1
6568,5992,Render,1,"7,688.500",28.418931200,28.418973000,28.419655200,28.427343700,1/10/1
6568,5992,Render,1,"7,670.600",36.969147900,36.969188600,36.969900700,36.977571300,1/10/1
6568,5992,Render,1,"7,664.400",36.019096300,36.019124700,36.019820900,36.027485300,1/10/1
6568,5992,Render,1,"7,661.900",32.051356100,32.051376200,32.051995500,32.059657400,1/10/1
6568,5992,Render,1,"7,658.600",39.569043400,39.569061800,39.569735000,39.577393600,1/10/1
6568,5992,Render,1,"7,658.500",24.502073900,24.502094400,24.502722400,24.510380900,1/10/1
6568,5992,Render,1,"7,657.500",35.102877000,35.102889200,35.103568300,35.111225800,1/10/1
6568,5992,Render,1,"7,639.200",31.968158300,31.968170000,31.968864700,31.976503900,1/10/1
6568,5992,Render,1,"7,627.300",38.518819200,38.518830300,38.519503800,38.527131100,1/10/1
6568,5992,Render,1,"7,616.700",31.152870100,31.152902100,31.153603200,31.161219900,1/10/1
6568,5992,Render,1,"7,614.000",39.867836200,39.867848300,39.868538200,39.876152200,1/10/1
6568,5992,Render,1,"7,521.800",38.118647000,38.118660800,38.119325100,38.126846900,1/10/1
6568,5992,Render,1,"7,490.100",33.067982800,33.067999400,33.068784100,33.076274200,1/10/1
6568,5992,Render,1,"7,481.500",40.785797800,40.785811400,40.786474900,40.793956400,1/10/1
6568,5992,Render,1,"7,477.800",29.068674800,29.068688400,29.069347200,29.076825000,1/10/1
6568,5992,Render,1,"7,466.700",24.901753400,24.901778700,24.902403400,24.909870100,1/10/1
6568,5992,Render,1,"7,448.400",34.435502400,34.435558900,34.436253400,34.443701800,1/10/1
6568,5992,Render,1,"7,442.400",32.768229900,32.768245000,32.768917600,32.776360000,1/10/1
6568,5992,Render,1,"7,403.600",24.250865400,24.250883400,24.251533600,24.258937200,1/10/1
6568,5992,Render,1,"7,402.000",30.001736300,30.001750500,30.002416000,30.009818000,1/10/1
6568,5992,Render,1,"7,395.300",28.118376600,28.118390200,28.119058600,28.126453900,1/10/1
6568,5992,Render,1,"7,393.700",26.851448500,26.851466500,26.852185600,26.859579300,1/10/1
6568,5992,Render,1,"7,361.800",25.851265200,25.851283700,25.851979100,25.859340900,1/10/1
6568,5992,Render,1,"7,361.600",35.484239200,35.484268000,35.484957300,35.492318900,1/10/1
6568,5992,Render,1,"7,359.700",25.319998500,25.320017500,25.320696700,25.328056400,1/10/1
6568,5992,Render,1,"7,342.300",41.450857700,41.450875800,41.451546900,41.458889200,1/10/1
6568,5992,Render,1,"7,332.800",30.134841400,30.134871000,30.135558000,30.142890800,1/10/1
6568,5992,Render,1,"7,327.100",27.851533900,27.851541400,27.852227100,27.859554200,1/10/1
6568,5992,Render,1,"7,320.800",34.885282800,34.885304300,34.886042600,34.893363400,1/10/1
6568,5992,Render,1,"7,272.700",40.917856900,40.917901800,40.918568900,40.925841600,1/10/1
6568,5992,Render,1,"7,263.600",31.069327200,31.069334800,31.070038100,31.077301700,1/10/1
6568,5992,Render,1,"7,210.100",29.617182800,29.617203800,29.617888200,29.625098300,1/10/1
6568,5992,Render,1,"7,181.400",35.184935400,35.184958100,35.185641400,35.192822800,1/10/1
6568,5992,Render,1,"7,153.500",39.484476500,39.484487900,39.485196100,39.492349600,1/10/1
6568,4612,Render,1,"7,141.700",27.261078900,27.261178500,27.261178500,27.268320200,1/1/1
6568,5992,Render,1,"7,133.800",35.051620600,35.051650200,35.052302900,35.059436700,1/10/1
6568,5992,Render,1,"7,132.600",33.701806700,33.701825800,33.702539400,33.709672000,1/10/1
6568,5992,Render,1,"7,128.400",34.967505900,34.967549900,34.968231400,34.975359800,1/10/1
6568,5992,Render,1,"7,104.600",39.783530000,39.783544400,39.784187300,39.791291900,1/10/1
6568,5992,Render,1,"6,933.300",26.150243800,26.150278000,26.150932700,26.157866000,1/10/1
6568,5992,Render,1,"6,876.200",24.333848200,24.333867500,24.334510900,24.341387100,1/10/1
6568,5992,Render,1,"6,831.300",28.816870600,28.816884100,28.817530000,28.824361300,1/10/1
6568,5992,Render,1,"6,712.200",35.266919500,35.266933200,35.267608600,35.274320800,1/10/1
6568,5992,Render,1,"6,618.300",41.149829100,41.149858600,41.150567700,41.157186000,1/10/1
6568,5992,Render,1,"6,503.200",29.782930400,29.782944800,29.783611600,29.790114800,1/10/1
6568,5992,Render,1,"6,493.200",24.732626300,24.732639700,24.733289700,24.739782900,1/10/1
6568,5992,Render,1,"6,459.900",36.883992900,36.884008900,36.884714600,36.891174500,1/10/1
6568,5992,Render,1,"6,421.500",37.999889900,37.999912600,38.000581300,38.007002800,1/10/1
6568,4612,Render,1,"5,068.900",39.178062500,39.179373900,39.180019100,39.185088000,1/1/1
6568,4612,Render,1,"5,061.300",24.160871600,24.162214600,24.163047900,24.168109200,1/1/1
6568,5992,Render,1,"4,464.700",23.593660900,23.593835600,23.594288400,23.598753100,1/10/1
6568,4612,Render,1,"4,379.400",32.411194400,32.412524600,32.412784400,32.417163800,1/1/1
6568,4612,Render,1,"4,358.900",28.160972600,28.161977000,28.162182300,28.166541200,1/1/1
6568,4612,Render,1,"4,308.500",22.561113100,22.561134600,22.561501400,22.565809900,1/1/1
6568,4612,Render,1,"3,571.600",27.211063900,27.213746100,27.214321000,27.217892600,1/1/1
6568,4612,Render,1,"3,481.300",35.927922000,35.928976100,35.929804000,35.933285300,1/1/1
6568,5992,Render,1,"3,478.800",40.189362100,40.189429900,40.189429900,40.192908700,1/10/1
6568,4612,Render,1,"3,476.600",29.327707900,29.330502800,29.331085800,29.334562400,1/1/1
6568,4612,Render,1,"3,474.100",38.161382400,38.162215300,38.163022100,38.166496200,1/1/1
6568,4612,Render,1,"3,473.600",33.194767600,33.195888500,33.196716700,33.200190300,1/1/1
6568,4612,Render,1,"3,466.200",25.660933100,25.662057900,25.662886200,25.666352400,1/1/1
6568,4612,Render,1,"3,430.500",26.060919300,26.061736300,26.062611500,26.066042000,1/1/1
6568,4612,Render,1,"3,429.300",37.911295000,37.912141500,37.912954600,37.916383900,1/1/1
6568,4612,Render,1,"3,422.100",41.361619400,41.362666700,41.363392500,41.366814600,1/1/1
6568,4612,Render,1,"3,415.900",33.611167600,33.612218700,33.613054800,33.616470700,1/1/1
6568,4612,Render,1,"3,414.100",24.810920800,24.812705900,24.814259000,24.817673100,1/1/1
6568,4612,Render,1,"3,412.600",34.794609400,34.796345900,34.797914000,34.801326600,1/1/1
6568,4612,Render,1,"3,408.900",36.194531000,36.196214300,36.197776700,36.201185600,1/1/1
6568,4612,Render,1,"3,405.500",27.360996500,27.362655300,27.364227000,27.367632500,1/1/1
6568,4612,Render,1,"3,025.900",27.977719400,27.979299100,27.979556200,27.982582100,1/1/1
6568,4612,Render,1,"2,817.200",37.844627300,37.846351600,37.846628600,37.849445800,1/1/1
6568,4612,Render,1,"2,804.200",31.611193400,31.612361800,31.612361800,31.615166000,1/1/1
6568,4612,Render,1,"2,744.200",40.828055400,40.828946900,40.828946900,40.831691100,1/1/1
6568,5992,Render,1,"2,733.000",23.192836800,23.192931200,23.192931200,23.195664200,1/10/1
6568,4612,Render,1,"2,728.200",40.378086800,40.379284600,40.379284600,40.382012800,1/1/1
6568,5992,Render,1,"2,615.800",23.093719300,23.093815100,23.093815100,23.096430900,1/10/1
6568,5992,Render,1,"2,527.300",33.324503600,33.324569000,33.324569000,33.327096300,1/10/1
6568,5992,Render,1,"2,487.900",23.143895800,23.144035100,23.144035100,23.146523000,1/10/1
6568,5992,Render,1,"2,478.900",23.043515900,23.043583600,23.043583600,23.046062500,1/10/1
6568,5992,Render,1,"2,463.300",27.265491300,27.268402800,27.268402800,27.270866100,1/10/1
6568,5992,Render,1,"2,314.100",27.211300500,27.211665800,27.211665800,27.213979900,1/10/1
6568,5992,Render,1,"2,313.500",29.328124300,29.328425600,29.328425600,29.330739100,1/10/1
6568,5992,Render,1,"2,142.100",35.837637000,35.837666300,35.837666300,35.839808400,1/10/1
6568,5992,Render,1,"2,128.900",37.846974700,37.847018400,37.847018400,37.849147300,1/10/1
6568,5992,Render,1,"2,120.900",25.162957600,25.163047800,25.163047800,25.165168700,1/10/1
6568,4612,BLT,1,"1,918.400",29.333186600,29.336286700,29.337958700,29.339877100,1/1/1
6568,4612,Render,1,"1,883.000",32.994416400,32.996085800,32.996900700,32.998783700,1/1/1
6568,4612,BLT,1,"1,858.800",37.847425800,37.851191400,37.852832500,37.854691300,1/1/1
6568,4612,BLT,1,"1,857.100",27.216451600,27.219615600,27.221279200,27.223136300,1/1/1
6568,4612,BLT,1,"1,854.800",27.262104500,27.272949500,27.274599000,27.276453800,1/1/1
6568,4612,Render,1,"1,824.600",22.561113100,22.565919000,22.566629800,22.568454400,1/1/1
6568,5992,Render,1,"1,812.600",25.221793000,25.221843100,25.221843100,25.223655700,1/10/1
6568,4612,Render,1,"1,797.100",30.261248000,30.262820800,30.264427900,30.266225000,1/1/1
6568,4612,Render,1,"1,792.000",38.428114800,38.431130100,38.432681500,38.434473500,1/1/1
6568,5992,Render,1,"1,775.900",35.742551100,35.742645000,35.742645000,35.744420900,1/10/1
